Name,masterpc,Latitude,Longitude
S00132209,G71 8QL,55.808006,-4.0616581
S00107819,FK1 5HS,55.996557,-3.8028062
S00098476,DD1 5QL,56.463005,-2.9919006
S00128709,PA1 2SL,55.846443,-4.4357605
S00114005,G32 9DB,55.850462,-4.1574925
S00116490,G32 6QB,55.859383,-4.168374
S00134860,EH54 6PR,55.890055,-3.5202033
S00089560,AB24 4DR,57.169369,-2.1262203
S00090393,AB12 5AU,57.122017,-2.0991227
S00127857,PA2 7JJ,55.833335,-4.3998385
S00124442,ML2 7YJ,55.785835,-3.9190357
S00129498,KA8 8PE,55.481696,-4.6210482
S00129265,KA19 7ED,55.349069,-4.685394
S00133412,G63 9RN,56.04215,-4.3722176
S00097950,DG2 9LX,55.081025,-3.6350813
S00121190,IV32 7LG,57.648532,-3.1536319
S00116352,G12 8PA,55.872982,-4.283077
S00123693,ML4 3HZ,55.819328,-4.0363653
S00096593,G82 2AG,55.950716,-4.563489
S00123557,G69 7QE,55.85449,-4.0780041
S00132234,G71 7NT,55.818288,-4.0738546
S00106831,EH13 9HL,55.910755,-3.2219891
S00131198,ML8 4EJ,55.737253,-3.8324512
S00126441,PH7 3DH,56.378591,-3.8346941
S00112908,G13 4AE,55.892162,-4.3695948
S00110113,KY2 5RQ,56.118911,-3.1823227
S00112143,KY11 9FW,56.034729,-3.3706218
S00098381,DG1 4XT,55.057791,-3.5779571
S00092719,AB51 5RT,57.236176,-2.4404275
S00103434,EH3 6RT,55.958754,-3.1983215
S00100628,KA3 5PB,55.68257,-4.5073299
S00121639,IV31 6JG,57.714539,-3.2850981
S00116770,G12 0DQ,55.891244,-4.3167602
S00119152,IV5 7PZ,57.477928,-4.4115059
S00104065,EH5 3AX,55.972878,-3.2030846
S00131172,ML8 4PF,55.725624,-3.8252342
S00118928,KW1 4DG,58.446312,-3.0955158
S00104179,EH6 5PU,55.969441,-3.1850332
S00106085,EH15 3EZ,55.935233,-3.1187083
S00105537,EH12 8LW,55.941827,-3.3009564
S00124208,ML1 4BU,55.800184,-3.972009
S00109187,KY11 2US,56.02688,-3.4357165
S00122712,KA30 8DA,55.793486,-4.8691828
S00111152,KY16 9DA,56.338112,-2.803138
S00111553,KY12 9BP,56.080279,-3.4853782
S00110957,KY10 2PJ,56.212763,-2.7329605
S00122263,KA21 5NY,55.640451,-4.7902715
S00097227,DG2 8BL,54.918071,-3.5719842
S00092648,AB31 5ZG,57.058144,-2.4899698
S00111907,KY2 5SW,56.118677,-3.1700756
S00122949,KA12 8QH,55.607964,-4.681156
S00120309,PA15 2TH,55.941835,-4.7319645
S00123369,ML6 6RE,55.878045,-3.9777142
S00100844,KA3 3HP,55.683704,-4.5226118
S00114164,G33 2PE,55.863079,-4.1860315
S00093409,DD11 5EF,56.570318,-2.5713921
S00105088,EH11 1RH,55.931807,-3.2292946
S00129410,KA7 3EJ,55.453608,-4.615483
S00129735,KA6 5BS,55.491579,-4.5328872
S00133056,FK9 4BW,56.148701,-3.9462803
S00097625,DG5 4NX,54.928297,-3.8158324
S00119475,IV3 5PZ,57.478428,-4.234216
S00106424,EH17 8JR,55.906935,-3.1453747
S00124296,ML2 9AA,55.788783,-3.8652545
S00112068,KY15 5DD,56.317601,-3.0049407
S00097079,G81 6LF,55.928953,-4.4201729
S00106950,EH4 1TA,55.966101,-3.2305741
S00102056,EH33 2PA,55.939345,-2.9429963
S00128590,PA3 3EF,55.846271,-4.4923193
S00112775,G13 2JJ,55.902942,-4.3378876
S00130709,ML3 8SZ,55.755815,-4.0724651
S00130863,ML11 9RQ,55.663387,-3.916201
S00128262,PA12 4BB,55.799291,-4.6286337
S00102895,G76 7NU,55.792205,-4.2930233
S00117649,PH23 3AQ,57.280345,-3.8107595
S00115722,G53 6SR,55.81571,-4.3589262
S00112484,G11 7NQ,55.875376,-4.3218097
S00133860,EH53 0RX,55.884787,-3.4924661
S00118192,PH33 7EW,56.838639,-5.1005994
S00118574,IV51 9HB,57.413835,-6.2050527
S00128839,PA4 8ZE,55.878042,-4.3807733
S00128243,PA4 0XG,55.869876,-4.3759255
S00103156,G77 6ST,55.780409,-4.3399985
S00101218,G62 6NF,55.933402,-4.32408
S00100169,KA1 3JN,55.604349,-4.4908077
S00100794,KA1 3DN,55.605679,-4.4872719
S00112089,KY16 8JU,56.331931,-2.7805763
S00123072,KA24 4AG,55.707123,-4.7234164
S00093576,DD10 9SX,56.697637,-2.4732233
S00091755,AB21 0PA,57.264277,-2.1938052
S00127176,PH1 4EH,56.532228,-3.4647829
S00094813,TD10 6YL,55.729573,-2.403991
S00113249,G20 8BP,55.890173,-4.2909477
S00123402,ML6 7EP,55.868936,-3.954955
S00096425,G82 1HA,55.940277,-4.5541191
S00130997,ML9 3EN,55.694461,-3.9881458
S00094825,TD11 3QN,55.768657,-2.3905448
S00115821,G69 6PE,55.854588,-4.1290574
S00113083,G15 7SA,55.91181,-4.3610964
S00103487,EH3 9ND,55.941905,-3.2049419
S00120509,EH26 0BL,55.838979,-3.2218441
S00093945,DD8 4TR,56.683195,-3.0052733
S00089530,AB24 4NF,57.167935,-2.1318706
S00091868,AB42 3NH,57.471923,-1.7791061
S00089415,AB15 9RB,57.120664,-2.1837559
S00100175,KA1 3HW,55.605133,-4.4946522
S00117043,G21 3NW,55.888466,-4.2128221
S00134387,EH27 8BL,55.889481,-3.4254573
S00093353,DD11 3BU,56.560422,-2.5935002
S00131308,G74 2BW,55.762249,-4.1545454
S00092036,AB54 7SX,57.559385,-2.6308228
S00104325,EH7 4DG,55.96399,-3.1883428
S00106509,EH30 9JH,55.985577,-3.3883575
S00106491,EH30 9RR,55.990368,-3.4080072
S00127370,KY13 8FZ,56.202057,-3.418351
S00115274,G51 1NZ,55.851676,-4.2935382
S00091743,AB51 4GP,57.291153,-2.3967037
S00089004,AB11 6UJ,57.137263,-2.108168
S00118803,IV17 0RT,57.695577,-4.2759677
S00099789,KA6 6ND,55.448403,-4.4658173
S00099924,KA6 6DJ,55.397738,-4.5848446
S00121764,IV36 2HG,57.597982,-3.6286015
S00115031,G44 4QT,55.821548,-4.2498255
S00116564,G11 7NP,55.873797,-4.3221151
S00121709,AB56 1BP,57.675203,-2.9681806
S00118127,PH50 4RG,56.716289,-4.9554662
S00123812,ML5 2DZ,55.86856,-4.0374235
S00096473,G82 2EA,55.950608,-4.5578752
S00102444,EH31 2HN,56.035077,-2.8233117
S00117511,G53 7GH,55.825894,-4.3584092
S00126264,PH11 8NS,56.602252,-3.2405483
S00116912,G15 6AD,55.908371,-4.3515589
S00096202,FK10 2DA,56.119953,-3.7901079
S00104463,EH7 5LQ,55.962427,-3.1771456
S00101742,EH21 8PX,55.919638,-3.0254515
S00120604,EH19 2NR,55.870503,-3.1156316
S00107610,EH14 2TD,55.916664,-3.2763045
S00092605,DD10 0RD,56.843405,-2.2800421
S00091174,AB41 7BY,57.470271,-2.2395431
S00089486,AB24 5RA,57.161299,-2.0888291
S00090222,AB23 8NJ,57.19442,-2.0990524
S00118600,IV2 7HN,57.496503,-4.1113223
S00094081,PA35 1HL,56.261576,-5.2835286
S00130779,ML11 0JD,55.661288,-3.9326005
S00110191,KY2 6SA,56.132089,-3.1844971
S00115700,G53 5LF,55.829654,-4.3465329
S00112191,G3 7QL,55.866921,-4.2750173
S00107217,EH8 9PD,55.940467,-3.1789768
S00094197,PA43 7JX,55.755457,-6.2889753
S00114317,G34 0DS,55.866499,-4.0964498
S00113280,G20 9JJ,55.889153,-4.2712649
S00095905,FK10 2DW,56.117998,-3.7978668
S00106070,EH15 2LW,55.947462,-3.0886205
S00105703,EH13 0NE,55.911244,-3.2643197
S00102396,EH33 1QL,55.944321,-2.9037136
S00105544,EH12 8EG,55.945194,-3.2951607
S00099859,KA4 8NE,55.584078,-4.3629391
S00093621,DD10 8TW,56.716968,-2.469104
S00094973,TD8 6TX,55.519525,-2.5725498
S00113815,G31 5AD,55.851217,-4.1920274
S00134589,EH52 6NY,55.921219,-3.5389305
S00132235,G71 7JF,55.820718,-4.072627
S00134121,EH54 9DX,55.872369,-3.5034972
S00092974,AB53 5XD,57.575743,-2.2989741
S00090032,AB16 7BD,57.166915,-2.1518083
S00125403,ML6 6ER,55.870117,-3.9760804
S00122497,KA13 7DT,55.660759,-4.7031002
S00125669,ML2 7DT,55.777752,-3.9123239
S00100903,G61 1RG,55.905864,-4.3402074
S00105660,EH13 9ER,55.91255,-3.2266852
S00106598,EH12 7LQ,55.938617,-3.2874007
S00105557,EH12 8TZ,55.949907,-3.3100512
S00110559,KY8 5BA,56.206087,-3.0085985
S00121910,KA27 8HE,55.513815,-5.3281148
S00131336,G74 3UH,55.766066,-4.1577689
S00102354,EH39 4PS,56.054616,-2.7173207
S00091992,AB42 5EB,57.526315,-2.0200891
S00089995,AB15 4EY,57.141786,-2.139808
S00112091,KY16 9NH,56.334415,-2.8297636
S00111023,KY15 5SQ,56.297007,-3.0682911
S00123051,KA30 8LB,55.788307,-4.8642549
S00099457,DD3 6HW,56.467537,-2.9869223
S00106619,EH14 3BL,55.911757,-3.2712157
S00127815,PA2 6EP,55.831517,-4.4233131
S00129605,KA8 0LX,55.472478,-4.5908759
S00102897,G76 7QG,55.790347,-4.2880807
S00092116,AB45 2QA,57.681924,-2.6960876
S00091323,AB30 1GN,56.832015,-2.4707388
S00089080,AB11 8HN,57.133501,-2.0821708
S00090468,AB10 6QE,57.138735,-2.1195068
S00118593,IV4 7DU,57.485493,-4.4572048
S00095197,TD7 4ET,55.549055,-2.836102
S00116992,G21 1SE,55.877557,-4.2336243
S00134559,EH49 7EX,55.976889,-3.6022806
S00091416,AB31 4RY,57.153639,-2.7324977
S00117703,KW5 6DU,58.28788,-3.4082038
S00104764,EH9 1LY,55.939493,-3.1849349
S00105792,EH14 1PG,55.932435,-3.2419439
S00104943,EH10 5RE,55.919368,-3.2160515
S00092839,AB42 2BL,57.50442,-1.7995024
S00089525,AB24 4LD,57.164151,-2.1340065
S00114450,G41 2LE,55.841575,-4.2726735
S00133931,EH54 5PH,55.913581,-3.4996202
S00092958,AB41 8BN,57.371274,-2.0725941
S00100321,KA3 2AF,55.624671,-4.5031851
S00093001,DD8 1TX,56.578401,-2.9303447
S00095554,TD11 3BU,55.798344,-2.2103455
S00119185,IV49 9AN,57.27631,-6.0457445
S00118482,IV3 5PQ,57.469751,-4.2330192
S00108236,FK5 3HZ,56.022081,-3.8191267
S00098837,DD3 8HA,56.477613,-2.9932233
S00111406,KY7 4TH,56.178996,-3.176566
S00111128,KY16 8HQ,56.329498,-2.7944506
S00097688,DG8 6PQ,54.961365,-4.4821847
S00124384,G71 6LE,55.82336,-4.0571063
S00101396,G66 3DY,55.932658,-4.1431368
S00097613,DG5 4BE,54.92593,-3.821422
S00101606,G66 3QB,55.938306,-4.1205676
S00123108,G33 6JQ,55.884399,-4.1645724
S00095534,TD11 3AS,55.777953,-2.3466212
S00111924,KY2 6LW,56.124572,-3.1916336
S00098939,DD3 9QJ,56.496142,-3.0028037
S00126786,PH2 7PT,56.393484,-3.2075709
S00094103,PA44 7PR,55.821456,-6.3513823
S00116404,G11 7UZ,55.871519,-4.3156969
S00132446,ML8 5AP,55.729046,-3.845189
S00126816,PH2 6JS,56.419995,-3.4025737
S00100043,KA18 2EF,55.474074,-4.2881172
S00113106,G15 8NT,55.907848,-4.378744
S00118108,KW9 6NJ,58.004455,-3.887383
S00131841,G72 0NN,55.789488,-4.0916876
S00130529,G73 1AF,55.834318,-4.2067583
S00109507,KY12 7QS,56.073958,-3.4478937
S00122428,KA13 6LH,55.652991,-4.7125325
S00104249,EH6 8ST,55.96299,-3.1736704
S00119074,IV14 9BA,57.587791,-4.5428616
S00126712,PH2 0AP,56.378111,-3.4366765
S00125971,KW17 2JA,59.06329,-3.2235585
S00133118,FK7 9EA,56.101112,-3.9483315
S00120593,EH18 1LN,55.879128,-3.113769
S00106394,EH17 8HN,55.901922,-3.1568707
S00114628,G42 7RN,55.838517,-4.2654836
S00114557,G41 4LD,55.836632,-4.2852735
S00117559,G3 6TT,55.86658,-4.2681566
S00134594,EH52 6AF,55.936334,-3.4899334
S00134505,EH49 6EA,55.970304,-3.6172627
S00092041,AB43 6NJ,57.590016,-2.1983466
S00089624,AB24 3PB,57.159604,-2.1083326
S00089443,AB11 5DR,57.142616,-2.0716485
S00132808,ML3 9LL,55.776221,-4.0769766
S00117972,IV22 2HD,57.55657,-5.6274072
S00130275,G72 8TB,55.811119,-4.1475102
S00132762,ML3 6UH,55.769093,-4.0481245
S00110173,KY2 6XR,56.139528,-3.1836476
S00109196,KY11 2AP,56.031708,-3.4331676
S00101036,G61 4BQ,55.921219,-4.3442382
S00097090,G60 5JX,55.928073,-4.4730283
S00097458,DG9 9BJ,54.854539,-5.0500332
S00098362,DG16 5BT,54.991376,-3.0651762
S00117744,IV2 5XQ,57.424657,-4.108182
S00104214,EH6 7HH,55.973685,-3.1639474
S00100718,KA1 5DT,55.597785,-4.4476261
S00121221,IV36 2RW,57.569239,-3.4975557
S00118453,IV3 5RL,57.476335,-4.2458142
S00115068,G44 5AY,55.813884,-4.2526392
S00131004,ML9 3JE,55.687436,-3.9945982
S00127097,PH7 3HA,56.372315,-3.8416791
S00094223,PA20 0DY,55.832862,-5.0620607
S00096221,FK10 2RQ,56.131434,-3.8416342
S00104710,EH8 9AA,55.94698,-3.1866047
S00108479,EH51 9BQ,56.012428,-3.6036557
S00103438,EH3 6RY,55.959346,-3.1965619
S00128502,PA5 8BG,55.838643,-4.5107584
S00128068,PA3 2LU,55.854679,-4.4346622
S00102669,G78 2LU,55.798969,-4.3802036
S00101258,G62 7RX,55.947663,-4.3379243
S00114993,G44 4HA,55.818019,-4.2638927
S00107997,FK3 8PT,56.007484,-3.7345543
S00131270,G74 1JD,55.761267,-4.1892394
S00101799,EH41 4JN,55.877479,-2.7660761
S00095388,TD5 7SP,55.603861,-2.4274252
S00094428,G84 8DJ,56.007703,-4.7513424
S00105809,EH14 2RP,55.916212,-3.2826098
S00117714,KW14 7RA,58.553306,-3.6777489
S00119175,IV54 8NE,57.400157,-5.8191524
S00111731,KY11 9FF,56.031614,-3.3687139
S00094419,G84 8BQ,56.005903,-4.7413481
S00130211,G72 8QH,55.807399,-4.1791263
S00116693,G5 0JQ,55.844344,-4.2447052
S00117181,G32 0RP,55.845329,-4.1369692
S00107617,EH17 7HA,55.911266,-3.1463823
S00120195,PA15 1PB,55.94771,-4.761148
S00115973,G20 6BL,55.879253,-4.2807592
S00121035,EH19 3RT,55.873786,-3.0911607
S00105651,EH13 9JW,55.910025,-3.2203184
S00126700,PH2 8ES,56.394484,-3.437277
S00104647,EH8 8JW,55.949848,-3.1826569
S00120614,EH19 2JN,55.874109,-3.109342
S00128473,PA12 4HF,55.79711,-4.622583
S00119090,IV2 6AU,57.445868,-4.2172467
S00102956,G46 6UF,55.796723,-4.3004047
S00133284,FK9 5LQ,56.135861,-3.917999
S00106808,EH11 2AH,55.942286,-3.2182748
S00118067,IV25 3PW,57.896192,-4.0231311
S00095544,TD11 3HH,55.773844,-2.3346771
S00110399,KY8 1BH,56.171391,-3.0375164
S00096358,G83 0HN,55.995625,-4.5890598
S00098283,DG1 2NX,55.067901,-3.6123389
S00099861,KA16 9JY,55.608736,-4.3089756
S00114493,G41 3BQ,55.829166,-4.2764045
S00093017,DD8 2SN,56.637683,-2.7071897
S00099897,KA18 4HE,55.389973,-4.1819786
S00093618,DD10 8JL,56.713241,-2.4685675
S00100362,KA3 7AZ,55.611311,-4.4856596
S00121388,IV30 1RW,57.647051,-3.3041405
S00093401,DD11 5AE,56.566111,-2.573981
S00127906,PA2 8QG,55.817969,-4.4384981
S00129661,KA9 1DE,55.494439,-4.5958967
S00129948,KA7 4JA,55.430349,-4.6627742
S00103166,G77 6JL,55.782232,-4.3395816
S00125331,G71 6PT,55.8255,-4.0639887
S00101358,G66 2NP,55.944502,-4.1296824
S00125438,ML6 9DH,55.86017,-3.9871922
S00124063,ML1 1EQ,55.794331,-3.986134
S00096797,G81 3AW,55.910233,-4.4077089
S00125059,G65 0JT,55.974785,-4.0558435
S00091209,AB52 6YA,57.350826,-2.6901565
S00090477,AB24 1WD,57.168843,-2.0902032
S00126361,PH2 9PQ,56.276906,-3.3985096
S00115944,G15 7EP,55.91073,-4.3668073
S00131881,ML3 6ND,55.771902,-4.051046
S00115265,G51 1QA,55.850586,-4.2999285
S00134427,EH52 5QT,55.931827,-3.4678944
S00091665,AB51 0FB,57.235379,-2.3511113
S00134263,EH48 3PN,55.899955,-3.7042394
S00091673,AB23 8ZD,57.23206,-2.0978946
S00089399,AB15 8BQ,57.145162,-2.1764411
S00132688,G75 8LA,55.760791,-4.1932454
S00094471,G84 8HX,56.023378,-4.7802407
S00105666,EH13 9BG,55.908919,-3.2267465
S00126857,DD2 5JQ,56.462104,-3.0586253
S00128311,PA6 7LE,55.862674,-4.5436831
S00129231,KA26 0AY,55.230238,-4.8572039
S00103213,G44 3QZ,55.805859,-4.2730966
S00094391,G84 7LR,56.005727,-4.7148172
S00115082,G44 5SR,55.817934,-4.2523465
S00119682,PA13 4NR,55.890769,-4.6221511
S00112496,G11 7JU,55.87582,-4.3158731
S00112433,G11 6BJ,55.868685,-4.318709
S00095955,FK10 3EG,56.129157,-3.7793369
S00107107,EH7 4AX,55.961483,-3.1828356
S00103773,EH4 5BH,55.965852,-3.2693044
S00118985,KW14 7PG,58.595685,-3.5407967
S00132647,G74 3TE,55.766569,-4.1541939
S00134595,EH52 6AH,55.935657,-3.4917164
S00090122,AB22 8UT,57.189767,-2.1103238
S00091309,AB12 4QX,57.047082,-2.1266615
S00105596,EH12 8QF,55.946471,-3.2857077
S00128479,PA11 3DJ,55.851938,-4.5758647
S00129172,KA10 7EL,55.532742,-4.6340646
S00133117,FK7 9EQ,56.101125,-3.9452129
S00103385,EH3 5HA,55.962382,-3.1976167
S00120947,EH22 1EL,55.895931,-3.0618941
S00121427,IV30 4BQ,57.65447,-3.2990274
S00117198,G33 3DX,55.863389,-4.1735994
S00125632,ML1 5BF,55.808722,-3.9590679
S00107885,FK2 7TS,56.019302,-3.7786283
S00096104,FK14 7EF,56.162157,-3.6855771
S00117995,IV54 8YN,57.436795,-5.4069591
S00104558,EH8 7NL,55.946126,-3.1399505
S00092733,AB51 3WY,57.281386,-2.3891677
S00092562,AB30 1UF,56.78061,-2.5142639
S00090794,AB16 7FH,57.171561,-2.164991
S00104720,EH9 1EG,55.939225,-3.1968699
S00089904,AB15 6JJ,57.147823,-2.1615302
S00103722,EH4 4HG,55.972878,-3.2517643
S00106490,EH30 9YQ,55.991459,-3.4162711
S00128385,PA8 7JE,55.900508,-4.4464605
S00102999,G46 6NJ,55.799275,-4.2830998
S00107949,FK2 9FJ,56.010185,-3.7771024
S00098532,DD2 1AQ,56.455301,-2.9935657
S00100059,KA5 6PS,55.49883,-4.331782
S00093415,DD11 5HF,56.566214,-2.5671482
S00125588,ML1 2PG,55.773765,-3.9544274
S00122425,KA13 6RG,55.656586,-4.716613
S00090509,AB14 0PY,57.11079,-2.3223758
S00092388,AB23 8UF,57.225487,-2.0814152
S00126765,PH6 2HT,56.365407,-3.9818586
S00095748,TD9 7QB,55.434767,-2.7883419
S00125992,KW17 2BU,59.347385,-2.8932497
S00115778,G53 7PS,55.814375,-4.3666987
S00113995,G32 9TS,55.844458,-4.1631339
S00129776,KA10 6BQ,55.544163,-4.667059
S00132931,G63 0EA,56.076339,-4.4503644
S00097464,DG9 0LL,54.930138,-5.0938514
S00089370,AB10 7LB,57.128187,-2.1209759
S00110494,KY8 3AU,56.190339,-3.0071862
S00098220,DG6 4UA,54.810848,-4.1731134
S00132411,ML11 8QL,55.694926,-3.696753
S00100711,KA3 1TX,55.626102,-4.4858813
S00093578,DD10 9SZ,56.698506,-2.4714869
S00100211,KA1 3QD,55.595634,-4.4790961
S00093423,DD11 5DD,56.564481,-2.5649255
S00129288,KA19 7HP,55.358332,-4.6737452
S00132986,G63 0QQ,56.073236,-4.3332004
S00122411,KA13 6NA,55.648784,-4.7174077
S00125139,G71 6LR,55.829163,-4.0786168
S00123938,ML5 5DE,55.845905,-4.0367968
S00109330,KY11 3EE,56.036505,-3.5035023
S00096647,G83 9BX,55.977125,-4.561646
S00126207,PH3 1SQ,56.282661,-3.7563988
S00112483,G11 7NG,55.875598,-4.3219349
S00119390,IV27 4LH,58.147795,-5.2390593
S00130409,G73 3ES,55.824318,-4.2050743
S00106249,EH16 6UH,55.906028,-3.168302
S00120017,PA16 9BY,55.941951,-4.7801659
S00099039,DD4 7AL,56.476656,-2.9559558
S00103739,EH4 4UQ,55.971526,-3.2494934
S00110503,KY8 3HW,56.187277,-3.0223
S00101460,G66 4RX,55.928102,-4.1518497
S00097123,DG10 9NU,55.241938,-3.3989359
S00124539,ML2 8TF,55.794012,-3.908128
S00111618,KY4 0LJ,56.13543,-3.3970049
S00096519,G82 3JQ,55.954696,-4.548853
S00128979,ZE2 9PF,60.225066,-1.5578911
S00094668,PA34 5DQ,56.413079,-5.4690877
S00103617,EH4 2PT,55.964906,-3.2386105
S00132878,G74 4XE,55.768123,-4.186802
S00129324,KA7 2TL,55.452051,-4.6360835
S00133559,FK8 1PG,56.126031,-3.9403563
S00116411,G13 3EP,55.887238,-4.3610747
S00109806,KY5 9NJ,56.127037,-3.3110644
S00122824,KA30 8TH,55.806581,-4.8561647
S00125034,G65 9NJ,55.981692,-4.0678798
S00103756,EH4 4DE,55.971604,-3.2418048
S00121743,AB38 9QT,57.492623,-3.1747188
S00129917,KA10 7LS,55.559651,-4.6459051
S00103128,G77 6BL,55.771018,-4.3394675
S00133428,FK7 8PL,56.091465,-3.9048601
S00125518,ML5 4FD,55.849393,-4.0055244
S00109314,KY11 1PR,56.029332,-3.3855631
S00097092,G60 5NL,55.927531,-4.4646531
S00107427,EH14 1XG,55.928255,-3.2313268
S00092545,AB23 8YU,57.247964,-2.0916232
S00089324,AB15 7RD,57.130056,-2.1609076
S00095701,TD15 1UH,55.79554,-2.1161334
S00130797,ML12 6RB,55.675332,-3.5552449
S00102442,EH32 0LH,55.979435,-2.8939075
S00124956,G67 4NR,55.934062,-4.0130522
S00126182,PH2 7TE,56.385367,-3.2298269
S00126606,PH1 3AW,56.413545,-3.4546748
S00101659,G61 4RR,55.933227,-4.3578364
S00117473,G52 3DL,55.842169,-4.3397317
S00113248,G20 8JH,55.889207,-4.2897233
S00120639,EH19 3DJ,55.872332,-3.1101064
S00124725,ML6 7QB,55.890757,-3.8886793
S00097075,G81 4BL,55.912421,-4.4308403
S00101426,G66 3LR,55.934015,-4.1197727
S00125043,G65 9BG,55.979419,-4.0683515
S00129515,KA8 9LJ,55.472236,-4.6102766
S00128569,PA2 0PH,55.831502,-4.4656471
S00112883,G13 4HX,55.89574,-4.3788664
S00133558,FK8 1EP,56.122959,-3.9431618
S00090564,AB11 6FP,57.141024,-2.1110376
S00118725,IV12 5NF,57.581673,-3.8966782
S00116340,G69 6BX,55.854788,-4.106476
S00121564,AB56 4WD,57.690021,-2.8186039
S00109074,KY10 3JU,56.234371,-2.7176771
S00096350,G83 0SB,55.997143,-4.5822488
S00124907,G67 3NS,55.964123,-3.9527355
S00108678,FK1 2PQ,55.98745,-3.78579
S00108490,EH51 9QD,56.011999,-3.5965479
S00098886,DD3 8PG,56.485567,-2.9984001
S00099603,DD2 3TG,56.486184,-3.0154346
S00125408,ML6 7BA,55.86774,-3.9561415
S00111554,KY12 9YF,56.079849,-3.4755116
S00122683,KA28 0BS,55.757118,-4.9190678
S00111245,DD6 8DY,56.444741,-2.9326718
S00093395,DD11 5AG,56.567851,-2.5765785
S00126992,PH11 8ED,56.624908,-3.2281873
S00112958,G14 9DT,55.878626,-4.3475851
S00120993,EH26 8NZ,55.824075,-3.2196688
S00113644,G23 5BL,55.905098,-4.2843244
S00120474,EH26 9HG,55.830282,-3.2405536
S00105324,EH11 4JL,55.919392,-3.2947321
S00127932,PA2 8DR,55.824493,-4.4294703
S00103180,G77 6HX,55.783736,-4.3242647
S00115184,G45 0JS,55.798914,-4.2297881
S00133677,EH54 9JX,55.872929,-3.5338708
S00116126,G33 5HE,55.875907,-4.137786
S00108917,FK4 1RR,56.000637,-3.9084545
S00109617,KY12 0DD,56.08338,-3.4420924
S00122976,KA22 7PU,55.658273,-4.813594
S00128812,PA3 1RR,55.843392,-4.4535727
S00113370,G21 2EY,55.869335,-4.2206367
S00090902,AB25 1NE,57.147586,-2.1069257
S00126545,PH1 2NA,56.40609,-3.468149
S00114464,G41 3HP,55.823443,-4.2820891
S00113135,G20 6EZ,55.87465,-4.2735511
S00133829,EH47 0HE,55.868756,-3.6845731
S00119474,IV3 5QH,57.478385,-4.2371492
S00104279,EH6 8JG,55.966854,-3.1698463
S00101973,EH34 5AJ,55.906187,-2.8964602
S00123711,ML1 4GN,55.806487,-3.9645246
S00109337,KY12 8SH,56.060761,-3.6045698
S00111514,KY11 8JN,56.069685,-3.4086653
S00096631,G83 0TB,55.985724,-4.574689
S00124855,G67 2TB,55.958335,-3.9814717
S00101095,G64 1JY,55.899758,-4.2060749
S00102121,EH32 9FR,55.96262,-2.9692084
S00102524,EH41 3SE,55.956926,-2.8054752
S00120127,PA14 5SH,55.929215,-4.6663601
S00114091,G33 1DE,55.875432,-4.1908344
S00099867,KA6 7SY,55.314561,-4.3968838
S00099948,KA6 7DL,55.430881,-4.4605987
S00121185,IV32 7PQ,57.62016,-3.086033
S00117296,G42 8NG,55.837679,-4.2655626
S00112606,G12 9PY,55.87903,-4.306743
S00121575,AB56 4QH,57.69737,-2.8979564
S00128083,PA3 4RW,55.853632,-4.4102456
S00115727,G53 6JF,55.819666,-4.3579205
S00112893,G13 4LQ,55.897101,-4.3758625
S00133797,EH47 0QN,55.864655,-3.6972437
S00098869,DD3 8LN,56.484317,-2.9850521
S00092969,AB53 4WF,57.544149,-2.4705503
S00091236,AB51 0SL,57.232759,-2.3535711
S00091382,AB31 6PR,57.046064,-2.5051221
S00092402,AB30 1JQ,56.880516,-2.4015955
S00089581,AB24 2QL,57.168228,-2.1176013
S00089375,AB15 8LP,57.13167,-2.1627978
S00088974,AB10 1QH,57.146432,-2.1110869
S00128004,PA2 0RQ,55.81886,-4.4703707
S00129876,KA7 1PZ,55.462008,-4.6291227
S00102692,G78 3QU,55.778499,-4.439141
S00126377,PH3 1BZ,56.295715,-3.7019088
S00116324,G53 7RU,55.831212,-4.3688555
S00117645,PH22 1TT,57.204804,-3.8236303
S00127225,PH2 9RP,56.342439,-3.4013761
S00132242,G71 7LR,55.820919,-4.0825351
S00112353,G5 0SX,55.845964,-4.247051
S00112848,G13 3PN,55.892044,-4.3503949
S00107840,FK1 5QR,55.994594,-3.7913786
S00094485,PA30 8EY,56.015748,-5.4482244
S00112506,G11 7BQ,55.876792,-4.3215585
S00106955,EH4 2HW,55.955987,-3.2238305
S00120425,EH26 8HY,55.828212,-3.2193832
S00123392,ML6 6ND,55.870367,-3.9790021
S00127356,PH11 8AT,56.620952,-3.2302915
S00109501,KY12 7NT,56.070401,-3.4592465
S00122742,KA30 9HS,55.794752,-4.8627338
S00114117,G33 2PQ,55.862899,-4.1911194
S00120827,EH22 5EY,55.873577,-3.0375021
S00115349,G51 3SJ,55.860713,-4.3220533
S00134948,EH48 4BP,55.907706,-3.6504906
S00120339,PA16 9HZ,55.941904,-4.7985174
S00112318,G4 0YE,55.860283,-4.2371071
S00101949,EH21 8DN,55.941799,-3.0207217
S00099654,DD4 6RE,56.468513,-2.9587539
S00098661,DD2 4AH,56.46864,-3.0474615
S00117586,G33 1SF,55.89866,-4.1916001
S00127326,DD2 5DW,56.458189,-3.0541189
S00127846,PA2 6TA,55.837035,-4.4201587
S00114237,G33 4HE,55.863803,-4.1325182
